"","ID","group","b_demo_age_1","b_demo_gender_1","b_demo_education_1","b_demo_work_1","b_work_field_1","b_demo_family_1","b_demo_household_1","b_demo_kids_1","b_corona_risk_1","b_corona_risk_2","federal_state","b_baseline_ended","loneliness","var_zero","duration_in_h","duration_in_sec","include_1","include_2","daily_date","weekday","day_dummy","week_dummy","weekend_dummy","b_demo_work_1_rec","b_demo_family_1_rec","b_work_field_1_rec_3"
"10993",1784,2,34,1,17,1,11,3,0,3,2,"","Hessen","2020-03-23 17:28:59",3.25,FALSE,0.145,522,TRUE,TRUE,"2020-03-27","Fr",10,1,0,"Voll erwerbstätig","In einer festen Partnerschaft","Nicht relevant"
"10994",1784,2,34,1,17,1,11,3,0,3,2,"","Hessen","2020-03-23 17:28:59",4,FALSE,0.114444444444444,412,TRUE,TRUE,"2020-04-01","We",15,2,0,"Voll erwerbstätig","In einer festen Partnerschaft","Nicht relevant"
"10995",1784,2,34,1,17,1,11,3,0,3,2,"","Hessen","2020-03-23 17:28:59",2.25,FALSE,0.243611111111111,877,TRUE,TRUE,"2020-04-02","Th",16,2,0,"Voll erwerbstätig","In einer festen Partnerschaft","Nicht relevant"
"10996",1784,2,34,1,17,1,11,3,0,3,2,"","Hessen","2020-03-23 17:28:59",3.25,FALSE,0.118055555555556,425,TRUE,TRUE,"2020-04-03","Fr",17,2,0,"Voll erwerbstätig","In einer festen Partnerschaft","Nicht relevant"
"10997",1784,2,34,1,17,1,11,3,0,3,2,"","Hessen","2020-03-23 17:28:59",2,FALSE,0.105,378,TRUE,TRUE,"2020-04-04","Sa",18,2,1,"Voll erwerbstätig","In einer festen Partnerschaft","Nicht relevant"
"10998",1784,2,34,1,17,1,11,3,0,3,2,"","Hessen","2020-03-23 17:28:59",3,FALSE,0.103055555555556,371,TRUE,TRUE,"2020-04-09","Th",23,3,0,"Voll erwerbstätig","In einer festen Partnerschaft","Nicht relevant"
"10999",1784,2,34,1,17,1,11,3,0,3,2,"","Hessen","2020-03-23 17:28:59",2.75,FALSE,0.113055555555556,407,TRUE,TRUE,"2020-04-10","Fr",24,3,0,"Voll erwerbstätig","In einer festen Partnerschaft","Nicht relevant"
"11000",1784,2,34,1,17,1,11,3,0,3,2,"","Hessen","2020-03-23 17:28:59",3.5,FALSE,0.118055555555556,425,TRUE,TRUE,"2020-04-11","Sa",25,3,1,"Voll erwerbstätig","In einer festen Partnerschaft","Nicht relevant"
"11001",1784,2,34,1,17,1,11,3,0,3,2,"","Hessen","2020-03-23 17:28:59",3.75,FALSE,0.09,324,TRUE,TRUE,"2020-04-12","Su",26,3,1,"Voll erwerbstätig","In einer festen Partnerschaft","Nicht relevant"
"11002",2356,2,52,2,26,2,22,4,3,1,2,"","Schleswig-Holstein","2020-03-23 17:35:18",3.75,FALSE,0.136111111111111,490,TRUE,TRUE,"2020-03-24","Tu",7,1,0,"Teilzeitbeschäftigt (auch bei parallelen Teilzeittätigkeiten)","In einer festen Partnerschaft","Relevant"
"11003",2356,2,52,2,26,2,22,4,3,1,2,"","Schleswig-Holstein","2020-03-23 17:35:18",2,FALSE,0.1525,549,TRUE,TRUE,"2020-03-25","We",8,1,0,"Teilzeitbeschäftigt (auch bei parallelen Teilzeittätigkeiten)","In einer festen Partnerschaft","Relevant"
"11004",2356,2,52,2,26,2,22,4,3,1,2,"","Schleswig-Holstein","2020-03-23 17:35:18",3.25,FALSE,0.136944444444444,493,TRUE,TRUE,"2020-03-26","Th",9,1,0,"Teilzeitbeschäftigt (auch bei parallelen Teilzeittätigkeiten)","In einer festen Partnerschaft","Relevant"
"11005",2356,2,52,2,26,2,22,4,3,1,2,"","Schleswig-Holstein","2020-03-23 17:35:18",2,FALSE,0.110277777777778,397,TRUE,TRUE,"2020-03-27","Fr",10,1,0,"Teilzeitbeschäftigt (auch bei parallelen Teilzeittätigkeiten)","In einer festen Partnerschaft","Relevant"
"11006",2356,2,52,2,26,2,22,4,3,1,2,"","Schleswig-Holstein","2020-03-23 17:35:18",2,FALSE,0.122222222222222,440,TRUE,TRUE,"2020-04-01","We",15,2,0,"Teilzeitbeschäftigt (auch bei parallelen Teilzeittätigkeiten)","In einer festen Partnerschaft","Relevant"
"11007",2356,2,52,2,26,2,22,4,3,1,2,"","Schleswig-Holstein","2020-03-23 17:35:18",1.75,FALSE,0.100833333333333,363,TRUE,TRUE,"2020-04-02","Th",16,2,0,"Teilzeitbeschäftigt (auch bei parallelen Teilzeittätigkeiten)","In einer festen Partnerschaft","Relevant"
"11008",2356,2,52,2,26,2,22,4,3,1,2,"","Schleswig-Holstein","2020-03-23 17:35:18",1.5,FALSE,0.0716666666666667,258,TRUE,TRUE,"2020-04-04","Sa",18,2,1,"Teilzeitbeschäftigt (auch bei parallelen Teilzeittätigkeiten)","In einer festen Partnerschaft","Relevant"
"11009",2356,2,52,2,26,2,22,4,3,1,2,"","Schleswig-Holstein","2020-03-23 17:35:18",1,FALSE,0.0933333333333333,336,TRUE,TRUE,"2020-04-09","Th",23,3,0,"Teilzeitbeschäftigt (auch bei parallelen Teilzeittätigkeiten)","In einer festen Partnerschaft","Relevant"
"11010",2356,2,52,2,26,2,22,4,3,1,2,"","Schleswig-Holstein","2020-03-23 17:35:18",2.25,FALSE,0.109166666666667,393,TRUE,TRUE,"2020-04-11","Sa",25,3,1,"Teilzeitbeschäftigt (auch bei parallelen Teilzeittätigkeiten)","In einer festen Partnerschaft","Relevant"
"11011",2356,2,52,2,26,2,22,4,3,1,2,"","Schleswig-Holstein","2020-03-23 17:35:18",1,FALSE,0.09,324,TRUE,TRUE,"2020-04-12","Su",26,3,1,"Teilzeitbeschäftigt (auch bei parallelen Teilzeittätigkeiten)","In einer festen Partnerschaft","Relevant"
"11012",2268,2,26,2,16,8,13,1,0,3,2,"","Hessen","2020-03-23 17:33:29",1.5,FALSE,0.267222222222222,962,TRUE,TRUE,"2020-03-24","Tu",7,1,0,"Sonstiges","Single","Relevant"
"11013",2268,2,26,2,16,8,13,1,0,3,2,"","Hessen","2020-03-23 17:33:29",3.5,FALSE,0.115555555555556,416,TRUE,TRUE,"2020-03-25","We",8,1,0,"Sonstiges","Single","Relevant"
"11014",2268,2,26,2,16,8,13,1,0,3,2,"","Hessen","2020-03-23 17:33:29",3.25,FALSE,0.11,396,TRUE,TRUE,"2020-03-26","Th",9,1,0,"Sonstiges","Single","Relevant"
"11015",2521,2,21,3,13,6,NA,3,1,3,2,"","Baden-Württemberg","2020-03-23 17:32:34",4.25,FALSE,0.387222222222222,1394,TRUE,TRUE,"2020-03-24","Tu",7,1,0,"in Ausbildung","In einer festen Partnerschaft",NA
"11016",2521,2,21,3,13,6,NA,3,1,3,2,"","Baden-Württemberg","2020-03-23 17:32:34",2.5,FALSE,0.183333333333333,660,TRUE,TRUE,"2020-03-25","We",8,1,0,"in Ausbildung","In einer festen Partnerschaft",NA
"11017",2521,2,21,3,13,6,NA,3,1,3,2,"","Baden-Württemberg","2020-03-23 17:32:34",2.25,FALSE,0.0988888888888889,356,TRUE,TRUE,"2020-03-26","Th",9,1,0,"in Ausbildung","In einer festen Partnerschaft",NA
"11018",2521,2,21,3,13,6,NA,3,1,3,2,"","Baden-Württemberg","2020-03-23 17:32:34",4.75,FALSE,0.124166666666667,447,TRUE,TRUE,"2020-04-01","We",15,2,0,"in Ausbildung","In einer festen Partnerschaft",NA
"11019",2521,2,21,3,13,6,NA,3,1,3,2,"","Baden-Württemberg","2020-03-23 17:32:34",4.25,FALSE,0.0677777777777778,244,TRUE,TRUE,"2020-04-02","Th",16,2,0,"in Ausbildung","In einer festen Partnerschaft",NA
"11020",2521,2,21,3,13,6,NA,3,1,3,2,"","Baden-Württemberg","2020-03-23 17:32:34",5,FALSE,0.0652777777777778,235,TRUE,TRUE,"2020-04-03","Fr",17,2,0,"in Ausbildung","In einer festen Partnerschaft",NA
"11021",2521,2,21,3,13,6,NA,3,1,3,2,"","Baden-Württemberg","2020-03-23 17:32:34",5,FALSE,0.279444444444444,1006,TRUE,TRUE,"2020-04-04","Sa",18,2,1,"in Ausbildung","In einer festen Partnerschaft",NA
"11022",2521,2,21,3,13,6,NA,3,1,3,2,"","Baden-Württemberg","2020-03-23 17:32:34",2.5,FALSE,0.111666666666667,402,TRUE,TRUE,"2020-04-09","Th",23,3,0,"in Ausbildung","In einer festen Partnerschaft",NA
"11023",2521,2,21,3,13,6,NA,3,1,3,2,"","Baden-Württemberg","2020-03-23 17:32:34",4.5,FALSE,0.0675,243,TRUE,TRUE,"2020-04-10","Fr",24,3,0,"in Ausbildung","In einer festen Partnerschaft",NA
"11024",2521,2,21,3,13,6,NA,3,1,3,2,"","Baden-Württemberg","2020-03-23 17:32:34",5,FALSE,0.0744444444444444,268,TRUE,TRUE,"2020-04-11","Sa",25,3,1,"in Ausbildung","In einer festen Partnerschaft",NA
"11025",2521,2,21,3,13,6,NA,3,1,3,2,"","Baden-Württemberg","2020-03-23 17:32:34",3.25,FALSE,0.158055555555556,569,TRUE,TRUE,"2020-04-12","Su",26,3,1,"in Ausbildung","In einer festen Partnerschaft",NA
"11026",2895,2,35,2,19,2,2,4,3,1,2,"","Baden-Württemberg","2020-03-23 17:30:58",1.25,FALSE,0.124444444444444,448,TRUE,TRUE,"2020-03-24","Tu",7,1,0,"Teilzeitbeschäftigt (auch bei parallelen Teilzeittätigkeiten)","In einer festen Partnerschaft","Relevant"
"11027",2895,2,35,2,19,2,2,4,3,1,2,"","Baden-Württemberg","2020-03-23 17:30:58",2.75,FALSE,0.0641666666666667,231,TRUE,TRUE,"2020-03-25","We",8,1,0,"Teilzeitbeschäftigt (auch bei parallelen Teilzeittätigkeiten)","In einer festen Partnerschaft","Relevant"
"11028",2895,2,35,2,19,2,2,4,3,1,2,"","Baden-Württemberg","2020-03-23 17:30:58",1.25,FALSE,0.100833333333333,363,TRUE,TRUE,"2020-03-26","Th",9,1,0,"Teilzeitbeschäftigt (auch bei parallelen Teilzeittätigkeiten)","In einer festen Partnerschaft","Relevant"
"11029",2895,2,35,2,19,2,2,4,3,1,2,"","Baden-Württemberg","2020-03-23 17:30:58",4,FALSE,0.0641666666666667,231,TRUE,TRUE,"2020-04-01","We",15,2,0,"Teilzeitbeschäftigt (auch bei parallelen Teilzeittätigkeiten)","In einer festen Partnerschaft","Relevant"
"11030",2895,2,35,2,19,2,2,4,3,1,2,"","Baden-Württemberg","2020-03-23 17:30:58",3.66666666666667,FALSE,0.0688888888888889,248,TRUE,TRUE,"2020-04-02","Th",16,2,0,"Teilzeitbeschäftigt (auch bei parallelen Teilzeittätigkeiten)","In einer festen Partnerschaft","Relevant"
"11031",2895,2,35,2,19,2,2,4,3,1,2,"","Baden-Württemberg","2020-03-23 17:30:58",1.75,FALSE,0.0672222222222222,242,TRUE,TRUE,"2020-04-04","Sa",18,2,1,"Teilzeitbeschäftigt (auch bei parallelen Teilzeittätigkeiten)","In einer festen Partnerschaft","Relevant"
"11032",4478,2,31,2,19,1,22,4,2,3,2,"","Nordrhein-Westfalen","2020-03-23 17:32:10",1,FALSE,0.0919444444444444,331,TRUE,TRUE,"2020-03-24","Tu",7,1,0,"Voll erwerbstätig","In einer festen Partnerschaft","Relevant"
"11033",4478,2,31,2,19,1,22,4,2,3,2,"","Nordrhein-Westfalen","2020-03-23 17:32:10",1,FALSE,0.0730555555555556,263,TRUE,TRUE,"2020-03-25","We",8,1,0,"Voll erwerbstätig","In einer festen Partnerschaft","Relevant"
"11034",4478,2,31,2,19,1,22,4,2,3,2,"","Nordrhein-Westfalen","2020-03-23 17:32:10",1,FALSE,0.0761111111111111,274,TRUE,TRUE,"2020-03-26","Th",9,1,0,"Voll erwerbstätig","In einer festen Partnerschaft","Relevant"
"11035",4478,2,31,2,19,1,22,4,2,3,2,"","Nordrhein-Westfalen","2020-03-23 17:32:10",1.25,FALSE,0.0755555555555556,272,TRUE,TRUE,"2020-03-27","Fr",10,1,0,"Voll erwerbstätig","In einer festen Partnerschaft","Relevant"
"11036",4478,2,31,2,19,1,22,4,2,3,2,"","Nordrhein-Westfalen","2020-03-23 17:32:10",1,FALSE,1.28388888888889,4622,TRUE,TRUE,"2020-04-01","We",15,2,0,"Voll erwerbstätig","In einer festen Partnerschaft","Relevant"
"11037",4478,2,31,2,19,1,22,4,2,3,2,"","Nordrhein-Westfalen","2020-03-23 17:32:10",1,FALSE,0.0719444444444444,259,TRUE,TRUE,"2020-04-02","Th",16,2,0,"Voll erwerbstätig","In einer festen Partnerschaft","Relevant"
"11038",4478,2,31,2,19,1,22,4,2,3,2,"","Nordrhein-Westfalen","2020-03-23 17:32:10",1,FALSE,0.0688888888888889,248,TRUE,TRUE,"2020-04-03","Fr",17,2,0,"Voll erwerbstätig","In einer festen Partnerschaft","Relevant"
"11039",4478,2,31,2,19,1,22,4,2,3,2,"","Nordrhein-Westfalen","2020-03-23 17:32:10",1,FALSE,0.0611111111111111,220,TRUE,TRUE,"2020-04-04","Sa",18,2,1,"Voll erwerbstätig","In einer festen Partnerschaft","Relevant"
"11040",1626,2,45,2,17,2,1,2,3,1,2,"","Berlin","2020-03-23 17:44:02",1.25,FALSE,0.218611111111111,787,TRUE,TRUE,"2020-03-24","Tu",7,1,0,"Teilzeitbeschäftigt (auch bei parallelen Teilzeittätigkeiten)","In einer festen Partnerschaft","Nicht relevant"
"11041",1626,2,45,2,17,2,1,2,3,1,2,"","Berlin","2020-03-23 17:44:02",3.75,FALSE,0.145555555555556,524,TRUE,TRUE,"2020-03-25","We",8,1,0,"Teilzeitbeschäftigt (auch bei parallelen Teilzeittätigkeiten)","In einer festen Partnerschaft","Nicht relevant"
"11042",1626,2,45,2,17,2,1,2,3,1,2,"","Berlin","2020-03-23 17:44:02",1.75,FALSE,0.0905555555555556,326,TRUE,TRUE,"2020-03-26","Th",9,1,0,"Teilzeitbeschäftigt (auch bei parallelen Teilzeittätigkeiten)","In einer festen Partnerschaft","Nicht relevant"
"11043",1626,2,45,2,17,2,1,2,3,1,2,"","Berlin","2020-03-23 17:44:02",1.5,FALSE,0.0894444444444444,322,TRUE,TRUE,"2020-03-27","Fr",10,1,0,"Teilzeitbeschäftigt (auch bei parallelen Teilzeittätigkeiten)","In einer festen Partnerschaft","Nicht relevant"
"11044",1626,2,45,2,17,2,1,2,3,1,2,"","Berlin","2020-03-23 17:44:02",1,FALSE,0.116111111111111,418,TRUE,TRUE,"2020-04-01","We",15,2,0,"Teilzeitbeschäftigt (auch bei parallelen Teilzeittätigkeiten)","In einer festen Partnerschaft","Nicht relevant"
"11045",1626,2,45,2,17,2,1,2,3,1,2,"","Berlin","2020-03-23 17:44:02",1,FALSE,0.101944444444444,367,TRUE,TRUE,"2020-04-02","Th",16,2,0,"Teilzeitbeschäftigt (auch bei parallelen Teilzeittätigkeiten)","In einer festen Partnerschaft","Nicht relevant"
"11046",1626,2,45,2,17,2,1,2,3,1,2,"","Berlin","2020-03-23 17:44:02",2.5,FALSE,0.105833333333333,381,TRUE,TRUE,"2020-04-03","Fr",17,2,0,"Teilzeitbeschäftigt (auch bei parallelen Teilzeittätigkeiten)","In einer festen Partnerschaft","Nicht relevant"
"11047",1626,2,45,2,17,2,1,2,3,1,2,"","Berlin","2020-03-23 17:44:02",1.5,FALSE,0.0833333333333333,300,TRUE,TRUE,"2020-04-04","Sa",18,2,1,"Teilzeitbeschäftigt (auch bei parallelen Teilzeittätigkeiten)","In einer festen Partnerschaft","Nicht relevant"
"11048",1626,2,45,2,17,2,1,2,3,1,2,"","Berlin","2020-03-23 17:44:02",3,FALSE,0.163055555555556,587,TRUE,TRUE,"2020-04-09","Th",23,3,0,"Teilzeitbeschäftigt (auch bei parallelen Teilzeittätigkeiten)","In einer festen Partnerschaft","Nicht relevant"
"11049",1626,2,45,2,17,2,1,2,3,1,2,"","Berlin","2020-03-23 17:44:02",3.75,FALSE,0.100555555555556,362,TRUE,TRUE,"2020-04-10","Fr",24,3,0,"Teilzeitbeschäftigt (auch bei parallelen Teilzeittätigkeiten)","In einer festen Partnerschaft","Nicht relevant"
"11050",1626,2,45,2,17,2,1,2,3,1,2,"","Berlin","2020-03-23 17:44:02",3,FALSE,0.0780555555555556,281,TRUE,TRUE,"2020-04-11","Sa",25,3,1,"Teilzeitbeschäftigt (auch bei parallelen Teilzeittätigkeiten)","In einer festen Partnerschaft","Nicht relevant"
"11051",1626,2,45,2,17,2,1,2,3,1,2,"","Berlin","2020-03-23 17:44:02",1.25,FALSE,0.0833333333333333,300,TRUE,TRUE,"2020-04-12","Su",26,3,1,"Teilzeitbeschäftigt (auch bei parallelen Teilzeittätigkeiten)","In einer festen Partnerschaft","Nicht relevant"
"11052",1882,2,30,2,24,7,15,1,0,3,2,"","Nordrhein-Westfalen","2020-03-23 17:41:00",1,FALSE,0.146944444444444,529,TRUE,TRUE,"2020-03-24","Tu",7,1,0,"in Ausbildung","Single","Relevant"
"11053",1882,2,30,2,24,7,15,1,0,3,2,"","Nordrhein-Westfalen","2020-03-23 17:41:00",1,FALSE,0.128611111111111,463,TRUE,TRUE,"2020-03-25","We",8,1,0,"in Ausbildung","Single","Relevant"
"11054",1882,2,30,2,24,7,15,1,0,3,2,"","Nordrhein-Westfalen","2020-03-23 17:41:00",1,FALSE,0.0855555555555556,308,TRUE,TRUE,"2020-04-01","We",15,2,0,"in Ausbildung","Single","Relevant"
"11055",1882,2,30,2,24,7,15,1,0,3,2,"","Nordrhein-Westfalen","2020-03-23 17:41:00",4,FALSE,0.0863888888888889,311,TRUE,TRUE,"2020-04-02","Th",16,2,0,"in Ausbildung","Single","Relevant"
"11056",1882,2,30,2,24,7,15,1,0,3,2,"","Nordrhein-Westfalen","2020-03-23 17:41:00",2,FALSE,0.0855555555555556,308,TRUE,TRUE,"2020-04-04","Sa",18,2,1,"in Ausbildung","Single","Relevant"
"11057",1882,2,30,2,24,7,15,1,0,3,2,"","Nordrhein-Westfalen","2020-03-23 17:41:00",1.75,FALSE,0.0891666666666667,321,TRUE,TRUE,"2020-04-09","Th",23,3,0,"in Ausbildung","Single","Relevant"
"11058",1882,2,30,2,24,7,15,1,0,3,2,"","Nordrhein-Westfalen","2020-03-23 17:41:00",2,FALSE,0.0813888888888889,293,TRUE,TRUE,"2020-04-10","Fr",24,3,0,"in Ausbildung","Single","Relevant"
"11059",1882,2,30,2,24,7,15,1,0,3,2,"","Nordrhein-Westfalen","2020-03-23 17:41:00",2,FALSE,0.113055555555556,407,TRUE,TRUE,"2020-04-11","Sa",25,3,1,"in Ausbildung","Single","Relevant"
"11060",1882,2,30,2,24,7,15,1,0,3,2,"","Nordrhein-Westfalen","2020-03-23 17:41:00",2.5,FALSE,0.116388888888889,419,TRUE,TRUE,"2020-04-12","Su",26,3,1,"in Ausbildung","Single","Relevant"
"11061",708,2,33,2,10,2,14,4,3,1,2,"","Hessen","2020-03-23 17:35:28",3.5,FALSE,0.112222222222222,404,TRUE,TRUE,"2020-03-24","Tu",7,1,0,"Teilzeitbeschäftigt (auch bei parallelen Teilzeittätigkeiten)","In einer festen Partnerschaft","Nicht relevant"
"11062",708,2,33,2,10,2,14,4,3,1,2,"","Hessen","2020-03-23 17:35:28",1.75,FALSE,0.186944444444444,673,TRUE,TRUE,"2020-03-25","We",8,1,0,"Teilzeitbeschäftigt (auch bei parallelen Teilzeittätigkeiten)","In einer festen Partnerschaft","Nicht relevant"
"11063",708,2,33,2,10,2,14,4,3,1,2,"","Hessen","2020-03-23 17:35:28",1.5,FALSE,0.373888888888889,1346,TRUE,TRUE,"2020-03-26","Th",9,1,0,"Teilzeitbeschäftigt (auch bei parallelen Teilzeittätigkeiten)","In einer festen Partnerschaft","Nicht relevant"
"11064",708,2,33,2,10,2,14,4,3,1,2,"","Hessen","2020-03-23 17:35:28",1,FALSE,0.129166666666667,465,TRUE,TRUE,"2020-03-27","Fr",10,1,0,"Teilzeitbeschäftigt (auch bei parallelen Teilzeittätigkeiten)","In einer festen Partnerschaft","Nicht relevant"
"11065",708,2,33,2,10,2,14,4,3,1,2,"","Hessen","2020-03-23 17:35:28",1.5,FALSE,0.0938888888888889,338,TRUE,TRUE,"2020-04-01","We",15,2,0,"Teilzeitbeschäftigt (auch bei parallelen Teilzeittätigkeiten)","In einer festen Partnerschaft","Nicht relevant"
"11066",708,2,33,2,10,2,14,4,3,1,2,"","Hessen","2020-03-23 17:35:28",1,FALSE,0.0902777777777778,325,TRUE,TRUE,"2020-04-02","Th",16,2,0,"Teilzeitbeschäftigt (auch bei parallelen Teilzeittätigkeiten)","In einer festen Partnerschaft","Nicht relevant"
"11067",708,2,33,2,10,2,14,4,3,1,2,"","Hessen","2020-03-23 17:35:28",1.25,FALSE,0.0919444444444444,331,TRUE,TRUE,"2020-04-03","Fr",17,2,0,"Teilzeitbeschäftigt (auch bei parallelen Teilzeittätigkeiten)","In einer festen Partnerschaft","Nicht relevant"
"11068",708,2,33,2,10,2,14,4,3,1,2,"","Hessen","2020-03-23 17:35:28",1,FALSE,0.0594444444444444,214,TRUE,TRUE,"2020-04-04","Sa",18,2,1,"Teilzeitbeschäftigt (auch bei parallelen Teilzeittätigkeiten)","In einer festen Partnerschaft","Nicht relevant"
"11069",708,2,33,2,10,2,14,4,3,1,2,"","Hessen","2020-03-23 17:35:28",1.25,FALSE,0.159722222222222,575,TRUE,TRUE,"2020-04-09","Th",23,3,0,"Teilzeitbeschäftigt (auch bei parallelen Teilzeittätigkeiten)","In einer festen Partnerschaft","Nicht relevant"
"11070",708,2,33,2,10,2,14,4,3,1,2,"","Hessen","2020-03-23 17:35:28",1,FALSE,0.215,774,TRUE,TRUE,"2020-04-10","Fr",24,3,0,"Teilzeitbeschäftigt (auch bei parallelen Teilzeittätigkeiten)","In einer festen Partnerschaft","Nicht relevant"
"11071",708,2,33,2,10,2,14,4,3,1,2,"","Hessen","2020-03-23 17:35:28",2.5,FALSE,0.0691666666666667,249,TRUE,TRUE,"2020-04-11","Sa",25,3,1,"Teilzeitbeschäftigt (auch bei parallelen Teilzeittätigkeiten)","In einer festen Partnerschaft","Nicht relevant"
"11072",708,2,33,2,10,2,14,4,3,1,2,"","Hessen","2020-03-23 17:35:28",1,FALSE,0.0880555555555556,317,TRUE,TRUE,"2020-04-12","Su",26,3,1,"Teilzeitbeschäftigt (auch bei parallelen Teilzeittätigkeiten)","In einer festen Partnerschaft","Nicht relevant"
"11073",2786,2,27,2,NA,9,28,3,1,2,1,"Chronische bronchhits ","Nordrhein-Westfalen","2020-03-23 17:44:05",1.5,FALSE,0.355555555555556,1280,TRUE,TRUE,"2020-03-24","Tu",7,1,0,"Keine Angabe","In einer festen Partnerschaft",NA
"11074",2786,2,27,2,NA,9,28,3,1,2,1,"Chronische bronchhits ","Nordrhein-Westfalen","2020-03-23 17:44:05",1,FALSE,0.175555555555556,632,TRUE,TRUE,"2020-03-26","Th",9,1,0,"Keine Angabe","In einer festen Partnerschaft",NA
"11075",3816,2,52,2,14,2,27,1,1,3,2,"","Schleswig-Holstein","2020-03-23 17:39:44",2,FALSE,0.1475,531,TRUE,TRUE,"2020-03-24","Tu",7,1,0,"Teilzeitbeschäftigt (auch bei parallelen Teilzeittätigkeiten)","Single","Relevant"
"11076",3816,2,52,2,14,2,27,1,1,3,2,"","Schleswig-Holstein","2020-03-23 17:39:44",2,FALSE,0.105,378,TRUE,TRUE,"2020-03-25","We",8,1,0,"Teilzeitbeschäftigt (auch bei parallelen Teilzeittätigkeiten)","Single","Relevant"
"11077",3816,2,52,2,14,2,27,1,1,3,2,"","Schleswig-Holstein","2020-03-23 17:39:44",2,FALSE,0.101388888888889,365,TRUE,TRUE,"2020-03-27","Fr",10,1,0,"Teilzeitbeschäftigt (auch bei parallelen Teilzeittätigkeiten)","Single","Relevant"
"11078",4824,2,20,2,13,6,6,1,3,3,2,"","Nordrhein-Westfalen","2020-03-23 17:37:36",2.5,FALSE,0.103611111111111,373,TRUE,TRUE,"2020-03-25","We",8,1,0,"in Ausbildung","Single","Nicht relevant"
"11079",4824,2,20,2,13,6,6,1,3,3,2,"","Nordrhein-Westfalen","2020-03-23 17:37:36",4.5,FALSE,0.0927777777777778,334,TRUE,TRUE,"2020-04-02","Th",16,2,0,"in Ausbildung","Single","Nicht relevant"
"11080",4824,2,20,2,13,6,6,1,3,3,2,"","Nordrhein-Westfalen","2020-03-23 17:37:36",1,FALSE,0.0861111111111111,310,TRUE,TRUE,"2020-04-10","Fr",24,3,0,"in Ausbildung","Single","Nicht relevant"
"11081",1853,2,66,2,14,2,22,1,0,2,2,"","Nordrhein-Westfalen","2020-03-23 17:42:10",1,FALSE,0.125,450,TRUE,TRUE,"2020-03-24","Tu",7,1,0,"Teilzeitbeschäftigt (auch bei parallelen Teilzeittätigkeiten)","Single","Relevant"
"11082",1853,2,66,2,14,2,22,1,0,2,2,"","Nordrhein-Westfalen","2020-03-23 17:42:10",4,FALSE,0.139722222222222,503,TRUE,TRUE,"2020-03-25","We",8,1,0,"Teilzeitbeschäftigt (auch bei parallelen Teilzeittätigkeiten)","Single","Relevant"
"11083",1853,2,66,2,14,2,22,1,0,2,2,"","Nordrhein-Westfalen","2020-03-23 17:42:10",2.75,FALSE,0.118055555555556,425,TRUE,TRUE,"2020-03-26","Th",9,1,0,"Teilzeitbeschäftigt (auch bei parallelen Teilzeittätigkeiten)","Single","Relevant"
"11084",1853,2,66,2,14,2,22,1,0,2,2,"","Nordrhein-Westfalen","2020-03-23 17:42:10",4.5,FALSE,0.112777777777778,406,TRUE,TRUE,"2020-03-27","Fr",10,1,0,"Teilzeitbeschäftigt (auch bei parallelen Teilzeittätigkeiten)","Single","Relevant"
"11085",1853,2,66,2,14,2,22,1,0,2,2,"","Nordrhein-Westfalen","2020-03-23 17:42:10",5,FALSE,0.105277777777778,379,TRUE,TRUE,"2020-04-01","We",15,2,0,"Teilzeitbeschäftigt (auch bei parallelen Teilzeittätigkeiten)","Single","Relevant"
"11086",1853,2,66,2,14,2,22,1,0,2,2,"","Nordrhein-Westfalen","2020-03-23 17:42:10",4.75,FALSE,0.118611111111111,427,TRUE,TRUE,"2020-04-02","Th",16,2,0,"Teilzeitbeschäftigt (auch bei parallelen Teilzeittätigkeiten)","Single","Relevant"
"11087",1853,2,66,2,14,2,22,1,0,2,2,"","Nordrhein-Westfalen","2020-03-23 17:42:10",5,FALSE,0.114722222222222,413,TRUE,TRUE,"2020-04-03","Fr",17,2,0,"Teilzeitbeschäftigt (auch bei parallelen Teilzeittätigkeiten)","Single","Relevant"
"11088",1853,2,66,2,14,2,22,1,0,2,2,"","Nordrhein-Westfalen","2020-03-23 17:42:10",5,FALSE,0.101666666666667,366,TRUE,TRUE,"2020-04-04","Sa",18,2,1,"Teilzeitbeschäftigt (auch bei parallelen Teilzeittätigkeiten)","Single","Relevant"
"11089",1853,2,66,2,14,2,22,1,0,2,2,"","Nordrhein-Westfalen","2020-03-23 17:42:10",5,FALSE,0.103333333333333,372,TRUE,TRUE,"2020-04-09","Th",23,3,0,"Teilzeitbeschäftigt (auch bei parallelen Teilzeittätigkeiten)","Single","Relevant"
"11090",1853,2,66,2,14,2,22,1,0,2,2,"","Nordrhein-Westfalen","2020-03-23 17:42:10",3.5,FALSE,0.104722222222222,377,TRUE,TRUE,"2020-04-10","Fr",24,3,0,"Teilzeitbeschäftigt (auch bei parallelen Teilzeittätigkeiten)","Single","Relevant"
"11091",1853,2,66,2,14,2,22,1,0,2,2,"","Nordrhein-Westfalen","2020-03-23 17:42:10",5,FALSE,0.102222222222222,368,TRUE,TRUE,"2020-04-11","Sa",25,3,1,"Teilzeitbeschäftigt (auch bei parallelen Teilzeittätigkeiten)","Single","Relevant"
